File Name,Name,Organization,Location,Skill Score,Collaboration Score,Adaptability Score,Overall Score,Category
39308779.pdf.txt,MS Word,SOX,US,1,0,0,1,CONSULTANT
39441617.pdf.txt,C,Ledger and Payroll Management,BS,2,2,0,4,CONSULTANT
43311839.pdf.txt,Java Script,Software Application Development Application Support,Springfield,1,2,0,3,CONSULTANT
43378989.pdf.txt,Java Design,Database Administrator,Not Found,0,2,0,2,CONSULTANT
48533663.pdf.txt,Maintained,Skills Multiple Facility Management,Company Name City,2,0,0,2,CONSULTANT
49777184.pdf.txt,Not Found,Innovative CrossCultural Mediation,Name City,2,2,0,4,CONSULTANT
51432451.pdf.txt,Rebuilt,HealthCare,Linux,1,2,0,3,CONSULTANT
51724595.pdf.txt,Vidya,Graduate in Computer Science,the United States,2,2,0,4,CONSULTANT
56792999.pdf.txt,Scrum Master,Financial Services Sectors,Name City,1,2,0,3,CONSULTANT
57364820.pdf.txt,JES,Professional Summary,Strobe,0,2,0,2,CONSULTANT
57601040.pdf.txt,Company Name,Supply Chain and Logistics,US,2,2,0,4,CONSULTANT
63670997.pdf.txt,Trademark Usage,Highlights Brand Management Budget Accountability Event Management Social Media Advertising,Name City,1,2,0,3,CONSULTANT
65062795.pdf.txt,LiFung,Manhattan Associates,Inbound,0,0,0,0,CONSULTANT
67406885.pdf.txt,GW,HSE,Cleveland,0,2,0,2,CONSULTANT
69181350.pdf.txt,Career Focus Analytical,SPSS,India,2,2,0,4,CONSULTANT
71888547.pdf.txt,Mac,Highlights Customer,Signing,1,2,0,3,CONSULTANT
73075521.pdf.txt,Entrez,Molecular Genetic Research,Consulting,1,2,0,3,CONSULTANT
78016758.pdf.txt,Alcoa,Microsoft,Mindset,1,2,0,3,CONSULTANT
79570655.pdf.txt,Skill Highlights,State Greet Clients,Name City,0,2,0,2,CONSULTANT
80527194.pdf.txt,Quickbooks,Microsoft Office,Prepare,1,0,0,1,CONSULTANT
88691367.pdf.txt,Controller,Controller,Not Found,1,2,0,3,CONSULTANT
88907739.pdf.txt,Performed User Acceptance Testing,Skills Strategy Operations Process Optimization,Conducted,2,2,0,4,CONSULTANT
91116867.pdf.txt,Oversaw,State Office,Name City,0,2,2,4,CONSULTANT
91189201.pdf.txt,Volunteer English,Challenge for Charity,Tableau,1,2,0,3,CONSULTANT
92246939.pdf.txt,Materiel,Strong Managerial Skills Attends,US,0,2,0,2,CONSULTANT
93349646.pdf.txt,Visio,Ganesh,Solaris,0,2,0,2,CONSULTANT
93459677.pdf.txt,Career Focus,SAP Consulting,Sunnyvale,1,2,0,3,CONSULTANT
95350373.pdf.txt,Tommy Trojan,Kaiser Permanente,Chicago,0,2,0,2,CONSULTANT
95429627.pdf.txt,Oracle,SiteCatalyst CORE,Name City,1,2,0,3,CONSULTANT
95792386.pdf.txt,Oracle,SOX Compliance Business,California,0,2,0,2,CONSULTANT
99714410.pdf.txt,Eliyahu M Goldratt,PL,JIT,0,2,0,2,CONSULTANT
10466583.pdf.txt,Not Found,Highlights Inventory,Name City,1,0,0,1,DESIGNER
10748989.pdf.txt,Not Found,Professional Summary Computer,Adobe InDesign,2,2,0,4,DESIGNER
10751444.pdf.txt,Makerspce,Professional Summary,Malibu,2,2,0,4,DESIGNER
11155153.pdf.txt,Autodesk Inventor,the Research and Technology,electro,1,2,0,3,DESIGNER
11722421.pdf.txt,Fabric Dyeing Spinning,Textile Engineering Knitting and Garment Manufacturing Textile Printing,Name City,2,2,0,4,DESIGNER
11807040.pdf.txt,Foley,Professional Summary Professionally,Processed,2,2,0,4,DESIGNER
11919526.pdf.txt,Reader Microsoft,Career Overview Highly,United States,1,2,0,3,DESIGNER
11958994.pdf.txt,Loan Flow,Career Overview Committed,QC,1,2,0,3,DESIGNER
12415691.pdf.txt,Ellucian Banner ERP,System Administration,Mathematica,1,2,0,3,DESIGNER
12547982.pdf.txt,Detail,Professional Summary Interior Designer,the United States,1,2,0,3,DESIGNER
12674307.pdf.txt,Not Found,TV Commercials,Not Found,2,0,0,2,DESIGNER
13014900.pdf.txt,Graphic Designer,Adobe Photoshop,Cody,2,2,0,4,DESIGNER
13518263.pdf.txt,Color,Interior,US,1,0,0,1,DESIGNER
13557622.pdf.txt,Modeler,VR Designer Company Name,Lighting,1,2,0,3,DESIGNER
13774329.pdf.txt,Identify,IAS,,1,2,0,3,DESIGNER
13998435.pdf.txt,Color,Professional Summary,New York City,2,0,0,2,DESIGNER
14014749.pdf.txt,Fulfill,Highlights Microsoft Office,Las Vegas City,1,0,0,1,DESIGNER
14528265.pdf.txt,Draft,CAD Designer Company Name,Company Name,1,0,0,1,DESIGNER
14724186.pdf.txt,Receipt,Professional Summary Hands,Name City,1,2,0,3,DESIGNER
14743911.pdf.txt,JCM Global,Professional Summary Enthusiastic,US,1,2,0,3,DESIGNER
15425154.pdf.txt,InDesign,Professional Summary Accomplished,Germany,1,2,0,3,DESIGNER
15471999.pdf.txt,Detail,Time,Eyelash,1,2,0,3,DESIGNER
15936656.pdf.txt,Freelancer,State,Name City,1,0,0,1,DESIGNER
16288901.pdf.txt,Color,Interior,Lebanon,2,2,0,4,DESIGNER
17199951.pdf.txt,Eaton Place,R,Boston,1,2,0,3,DESIGNER
17555081.pdf.txt,Grant Writing,Project Management Verbal Written Communication Payroll Budget Management Data Collection and Reporting,Name City,1,0,0,1,DESIGNER
18198627.pdf.txt,Hire,Skills Photoshop InDesign After Effects Maya Illustrator Z,Managing,1,2,0,3,DESIGNER
18460045.pdf.txt,Copy,Microsoft Windows,Design,1,0,0,1,DESIGNER
18795567.pdf.txt,Resume Jordan C Wu,Skip Hop Inc,US,2,0,0,2,DESIGNER
18835363.pdf.txt,Minerva,Professional Summary,,1,2,0,3,DESIGNER
18979238.pdf.txt,Ethan Araya,Title Organization Address City,Not Found,1,0,0,1,DESIGNER
19164410.pdf.txt,Wardrobe Supervisor,Prepare,New York City,2,0,0,2,DESIGNER
19195747.pdf.txt,Stow Davis,Professional Summary,Not Found,1,0,0,1,DESIGNER
20390397.pdf.txt,Visio,CAD,Green Belt,1,2,0,3,DESIGNER
20748926.pdf.txt,Canada Courier,Highlights Microsoft Office,Name City,1,2,0,3,DESIGNER
20932019.pdf.txt,Teamcenter PDM,Design for Manufacturability,Name City,1,2,0,3,DESIGNER
20986595.pdf.txt,Milpitas Jose,Professional Summary Passionate,China,1,2,0,3,DESIGNER
21283733.pdf.txt,Proposal,Dreamweaver,Pearl,2,2,0,4,DESIGNER
21705160.pdf.txt,Graphic Designer,Rowena,Not Found,2,0,0,2,DESIGNER
21916744.pdf.txt,Press Check,Color Management Image File Prep Retouching,Current City,1,2,0,3,DESIGNER
22496394.pdf.txt,Civil D AutoCAD,Inland Empire,Name City,1,2,0,3,DESIGNER
22506245.pdf.txt,Acrobat Professional,Skills Adobe InDesign,Not Found,2,2,0,4,DESIGNER
22567495.pdf.txt,Peer Reviewer,Instructional Designer,Processed,1,2,0,3,DESIGNER
22675694.pdf.txt,Montclair,Personal Information Date of Birth,VA,2,0,0,2,DESIGNER
23951429.pdf.txt,Detail,MS Office Advanced,Company Name City,1,0,0,1,DESIGNER
24285142.pdf.txt,InDesign,Effective,Okinawa,2,2,0,4,DESIGNER
24455357.pdf.txt,Career Focus Represent,IBM,Labeling,1,2,0,3,DESIGNER
24583187.pdf.txt,Autodesk,Highlights Microsoft Office,Revit,1,2,0,3,DESIGNER
24655918.pdf.txt,Stanley Martin,Highlights Graphic Design Expertise Creative Design Aptitude Quality Assurance Team Leadership Adobe CC Suite,Not Found,3,2,0,5,DESIGNER
25023614.pdf.txt,Realtor,CAD,Name City,1,2,0,3,DESIGNER
25061645.pdf.txt,Creative Suite,Highlights Adobe Creative Suite,Name City,1,2,0,3,DESIGNER
25422388.pdf.txt,Creative Suite,Adobe Illustrator,HTML Coding,2,2,0,4,DESIGNER
25949631.pdf.txt,Freelance Website Designer,seo,Name City,1,2,0,3,DESIGNER
26046064.pdf.txt,Graphic Designer,Time,United States,1,2,0,3,DESIGNER
26496059.pdf.txt,Graphic Designer,Illustrator Animate Indesign,Not Found,1,2,2,5,DESIGNER
26503829.pdf.txt,Participant,Skills Adobe CS Adobe Illustrator,Name City,1,2,0,3,DESIGNER
26622051.pdf.txt,CAD Performed,Software Engineer,City County,1,2,0,3,DESIGNER
26676567.pdf.txt,Extensive,Adobe,US,2,2,0,4,DESIGNER
26790545.pdf.txt,Award Person,Summary Customer Service,Design,2,2,0,4,DESIGNER
26924514.pdf.txt,Budgeting Training,Instructional Design Program Development,Tutored,1,2,0,3,DESIGNER
26942552.pdf.txt,Sales Consultant,Prospect,America,1,2,0,3,DESIGNER
27497542.pdf.txt,Sales Associate,Skills Microsoft Office,Integrates,1,2,0,3,DESIGNER
27529455.pdf.txt,Adobe Dreamweaver,InstructorTrainer,Memphis,1,2,0,3,DESIGNER
28326441.pdf.txt,Resourceful Conceptual,Design proposals,Revit,1,2,0,3,DESIGNER
28663949.pdf.txt,a,CAD,Shanghai,1,2,0,3,DESIGNER
29147100.pdf.txt,Graphic Designer,Technical Skills Adobe,Html Coding,2,2,0,4,DESIGNER
29524570.pdf.txt,Glasgow,Professional Summary Trained Quality Assurance Specialist,Glasgow,2,0,0,2,DESIGNER
29865476.pdf.txt,Maintained,Microsoft Outlook Word and Excel,US,1,2,0,3,DESIGNER
30965258.pdf.txt,Zachory Edmiston,Designer,Graphic Design,2,2,2,6,DESIGNER
30968749.pdf.txt,Career Focus,Greenbelt Technical,Name City,1,2,0,3,DESIGNER
32532982.pdf.txt,Sulfur Recovery Units,Petrochemical,Kiowa,1,2,0,3,DESIGNER
32954522.pdf.txt,Teleflora,Company Name City,Company Name City,1,2,0,3,DESIGNER
34051710.pdf.txt,Acrobat,Vanderbilt University,Sarratt,2,2,0,4,DESIGNER
34317538.pdf.txt,Tim,Usability Interaction Design Usability,Heuristic,2,2,0,4,DESIGNER
34349255.pdf.txt,Art History,Originate,Not Found,1,0,0,1,DESIGNER
34511655.pdf.txt,Best Buys,Digital Designer Company Name,Not Found,1,2,0,3,DESIGNER
34657584.pdf.txt,Supervisor Oct,D D,Hindi,1,2,0,3,DESIGNER
35990852.pdf.txt,HTML,Skills Visual Studio,,2,2,0,4,DESIGNER
36269672.pdf.txt,a,the Retail Industry,Weatherford,1,2,0,3,DESIGNER
37058472.pdf.txt,Color,Adobe Photoshop Concept,Santa Monica,1,2,0,3,DESIGNER
37263609.pdf.txt,Santiago Veve Calzada,the National Architectural Accrediting Board,Caguas,1,2,0,3,DESIGNER
37664296.pdf.txt,Skill Highlights,Waterfall,PO,1,2,0,3,DESIGNER
37695494.pdf.txt,Creative Suite,CAD,Dallas,2,0,0,2,DESIGNER
38565119.pdf.txt,Aspen Dental,Professional Summary Independent,Not Found,1,2,0,3,DESIGNER
38744475.pdf.txt,Retail Merchandiser,AutoCad,US,1,0,0,1,DESIGNER
39252859.pdf.txt,Adobe CS,Graphic DesignerArtist,Illustration,2,2,0,4,DESIGNER
39434376.pdf.txt,Samford,Current Graphic Designer,Jacksonville,1,2,0,3,DESIGNER
39776400.pdf.txt,Autodesk,CAD,Name City,1,2,0,3,DESIGNER
41506705.pdf.txt,Autodesk Inventor Autocad,Design Engineer,Name City,1,2,0,3,DESIGNER
42384185.pdf.txt,Implementing,CrossChannel Marketing Messaging Branding Consistency,Nestle,2,2,0,4,DESIGNER
44145704.pdf.txt,eLearning Suite,Project,Camtasia,1,2,0,3,DESIGNER
44185767.pdf.txt,PreSales,Career Overview Solutions,Company Name City,1,2,0,3,DESIGNER
51018476.pdf.txt,Graduated Cum Laude,UNIGRAPHICS,Owosso,2,2,0,4,DESIGNER
51681660.pdf.txt,Film,MS Word Powerpoint,Dialogue,2,2,0,4,DESIGNER
54201930.pdf.txt,Graphic Designer Design,Marketing Team,Mexico,2,2,0,4,DESIGNER
62312955.pdf.txt,Resourceful,Focus Graphic Design Digital Art Graphic Designer,Designer City,2,0,0,2,DESIGNER
67582956.pdf.txt,Oversaw,Civil Engineer,Name City,1,2,0,3,DESIGNER
67645662.pdf.txt,Not Found,OSP ENGINEERING,BSTCAD,1,2,0,3,DESIGNER
68240723.pdf.txt,Spencer,Designer,Name City,3,2,0,5,DESIGNER
76010167.pdf.txt,Leadership,Time,Dubai,1,2,0,3,DESIGNER
78149576.pdf.txt,Fossil Ridge High School,Skills Billings,Billings,1,0,0,1,DESIGNER
81011612.pdf.txt,Not Found,Chemistry,USA,1,2,0,3,DESIGNER
85101052.pdf.txt,Struts,Career Overview Having,Building Solution,1,2,0,3,DESIGNER
90066849.pdf.txt,Tamantha Uebele,Epic Home Health,Tamantha,1,2,0,3,DESIGNER
91153752.pdf.txt,Coursera,Architecture,Icon,2,2,0,4,DESIGNER
93301686.pdf.txt,,Highlights Microsoft Office,Name City,1,2,0,3,DESIGNER
94417768.pdf.txt,Solid Works,Corel Draw Graphics,manufacturing,2,2,0,4,DESIGNER
10005171.pdf.txt,Chattanooga State,Initiatives Event Planning Writer,Tennessee,2,0,2,4,DIGITAL-MEDIA
10515955.pdf.txt,Detail,The Augusta Chronicle,Billing,1,2,0,3,DIGITAL-MEDIA
11005406.pdf.txt,LTM Load Balancer,ISP MANAGEMENT,Brokade,1,2,0,3,DIGITAL-MEDIA
11270462.pdf.txt,Creating,the Marketing or Public Relations,Baton Rouge,2,2,0,4,DIGITAL-MEDIA
11677012.pdf.txt,Detail,State Social Media Marketing,Name City,2,2,0,4,DIGITAL-MEDIA
12085736.pdf.txt,Maintained,DIGITAL ADVERTISING,Not Found,2,2,0,4,DIGITAL-MEDIA
13328680.pdf.txt,Maintained,Professional Summary Skills PPC,US,1,2,0,3,DIGITAL-MEDIA
13343786.pdf.txt,Detail,Skills Benefits,Not Found,0,2,0,2,DIGITAL-MEDIA
13503650.pdf.txt,Arriba Internet,Power Point,USA,0,2,0,2,DIGITAL-MEDIA
13837784.pdf.txt,Powerpoint,PPC,Blogging,3,2,0,5,DIGITAL-MEDIA
14036515.pdf.txt,Clerk City,Microsoft Office,Receiving City,0,0,0,0,DIGITAL-MEDIA
14209965.pdf.txt,Analyze,SapientNitro Current Company Name City,Strata,1,2,0,3,DIGITAL-MEDIA
14556869.pdf.txt,Grade Point,Vanderbilt University,Not Found,3,0,0,3,DIGITAL-MEDIA
14761906.pdf.txt,Photo,Time,Richmond,0,0,0,0,DIGITAL-MEDIA
14771530.pdf.txt,Superb,Microsoft Office,Basecamp,0,2,0,2,DIGITAL-MEDIA
14945250.pdf.txt,Biker,DIGITAL,Japan,2,2,0,4,DIGITAL-MEDIA
15226699.pdf.txt,Visio,Alliance Safety Council,Name City,0,0,0,0,DIGITAL-MEDIA
15353911.pdf.txt,Adobe Flash,Software Skills Animation,City,0,2,0,2,DIGITAL-MEDIA
15484097.pdf.txt,Alderman,Skills Excellent,IT,0,2,0,2,DIGITAL-MEDIA
16276121.pdf.txt,Company Name,Marketing and Advertising,Los Angeles,2,2,0,4,DIGITAL-MEDIA
16509761.pdf.txt,Oculus Rift,DIGITAL,Not Found,3,2,0,5,DIGITAL-MEDIA
16536141.pdf.txt,Problem,DIGITAL MARKETING STRATEGY,Name City,3,2,0,5,DIGITAL-MEDIA
16893572.pdf.txt,Adobe Creative Suite,Highlights Microsoft Office,Not Found,3,2,2,7,DIGITAL-MEDIA
17132168.pdf.txt,Komli,Komli,Thailand,2,2,0,4,DIGITAL-MEDIA
17432318.pdf.txt,Hootsuite,DIGITAL,InSpire Attire,3,0,0,3,DIGITAL-MEDIA
17562754.pdf.txt,Skill Highlights,DIGITAL TRANSFORMATION Executive Profile,Spain,3,2,0,5,DIGITAL-MEDIA
17584743.pdf.txt,Oversaw,NASCAR,Nashville,3,0,0,3,DIGITAL-MEDIA
18354623.pdf.txt,Career Focus Digital Marketing,SEO,Siteimprove,3,2,0,5,DIGITAL-MEDIA
18442517.pdf.txt,VBScript,Project Management,XSLT,2,2,0,4,DIGITAL-MEDIA
18488289.pdf.txt,Superb,DIGITAL MARKETING SPECIALIST,LinkedIn,3,2,0,5,DIGITAL-MEDIA
18501746.pdf.txt,Create,Programmatic Associates Managers,Nielsen,1,2,0,3,DIGITAL-MEDIA
18525641.pdf.txt,Miller Fortune Strategic,MillerCoors,Supervisor,3,2,0,5,DIGITAL-MEDIA
18900722.pdf.txt,Oversaw,Sales Market Planning,Suite Salon,1,2,0,3,DIGITAL-MEDIA
18905648.pdf.txt,Informed the,State Social Media Coordinator,Name City,2,0,0,2,DIGITAL-MEDIA
18927233.pdf.txt,Maintained,DIGITAL MARKETING COORDINATOR,Name City,3,2,0,5,DIGITAL-MEDIA
19053815.pdf.txt,Superb,Copywriter and Communications,Name City,2,2,0,4,DIGITAL-MEDIA
19444529.pdf.txt,Explorer,American Greetings,Maintained,3,2,0,5,DIGITAL-MEDIA
19861776.pdf.txt,Apple Germany,Transformation Leadership Skills Work History,Print,2,2,0,4,DIGITAL-MEDIA
20210676.pdf.txt,Adobe Acrobat Pro,DIGITAL,LinkedIn,3,0,0,3,DIGITAL-MEDIA
20330739.pdf.txt,Skill Highlights Business,Social Business Development Sales Leadership,Digital,2,2,0,4,DIGITAL-MEDIA
20490741.pdf.txt,Accuracy Display,Professional Summary Positive,,2,2,2,6,DIGITAL-MEDIA
20628003.pdf.txt,Detail,DIGITAL MARKETING SPECIALIST,,3,2,0,5,DIGITAL-MEDIA
21125113.pdf.txt,JSON,the Technical Support,DC,0,2,0,2,DIGITAL-MEDIA
22380187.pdf.txt,Twitter,QuickBooks,Not Found,2,0,0,2,DIGITAL-MEDIA
22706174.pdf.txt,Company Name,Digital Marketing Account,Not Found,2,2,0,4,DIGITAL-MEDIA
23085604.pdf.txt,Cloud,OEM,Telairity,2,2,0,4,DIGITAL-MEDIA
23810469.pdf.txt,Rackspace,Digital Marketing Social Media Marketing Lead Generation Brand Managemen Online Advertising Search Engine Marketing Product Marketing Strategic Tactical Planning Storytelling Content Creation Product Messaging Mobile Marketing,Name City,3,2,0,5,DIGITAL-MEDIA
23864858.pdf.txt,Macros,Core Qualifications Window XP,Infoview,1,2,0,3,DIGITAL-MEDIA
24574164.pdf.txt,DG Fast Channel,Customer Needs,Brightcove,2,2,0,4,DIGITAL-MEDIA
24658786.pdf.txt,Creative Cloud non,DIGITAL PRODUCER,Iraq,3,2,0,5,DIGITAL-MEDIA
24679149.pdf.txt,Simparel,DIGITAL,US,2,2,0,4,DIGITAL-MEDIA
24953921.pdf.txt,HTML,Microsoft Office,San Antonio,1,2,0,3,DIGITAL-MEDIA
25038571.pdf.txt,Twitter,DIGITAL,LinkedIn,2,2,0,4,DIGITAL-MEDIA
25525152.pdf.txt,Copy,Final Cut Pro and Edius,Name City,2,0,0,2,DIGITAL-MEDIA
25706337.pdf.txt,Assisted,Digital Marketing and Social Media,Name City,3,2,0,5,DIGITAL-MEDIA
25723793.pdf.txt,Adobe Photoshop,Microsoft Access,Josten,1,2,0,3,DIGITAL-MEDIA
26160200.pdf.txt,Manischewitz,DIRECTOR OF CLIENT SERVICES,US,3,2,0,5,DIGITAL-MEDIA
26341987.pdf.txt,Steve Bornstein,Information Technology,Canada,1,2,0,3,DIGITAL-MEDIA
27080812.pdf.txt,CRM Company Name,Data and Marketing Technology Company Name,Not Found,2,2,0,4,DIGITAL-MEDIA
27419236.pdf.txt,Quark XPress,Skills InDesign,Freehand,2,2,0,4,DIGITAL-MEDIA
27921561.pdf.txt,Graphic Designer,DIGITAL,Managing,1,2,0,3,DIGITAL-MEDIA
27981289.pdf.txt,Conducting Focus,PMP,apps,2,0,0,2,DIGITAL-MEDIA
28109594.pdf.txt,Detail,THE JILLOFALLTRADES,Producer,3,2,0,5,DIGITAL-MEDIA
28609364.pdf.txt,Abbott Nutrition,BUSINESS DEVELOPMENT DIGITAL,Brazil,3,2,0,5,DIGITAL-MEDIA
28679359.pdf.txt,Smartpath,Highlights Mac,Kenshoo,3,2,0,5,DIGITAL-MEDIA
29002596.pdf.txt,Skill Highlights Cross,Digital,Green Belt,3,2,0,5,DIGITAL-MEDIA
29915354.pdf.txt,Video Cameras,DIGITAL,Sound Recording,1,2,0,3,DIGITAL-MEDIA
30504149.pdf.txt,creative enabler,Digital Strategy,Remington,3,2,0,5,DIGITAL-MEDIA
30864828.pdf.txt,Creative Suite,DIGITAL,iGen,0,2,0,2,DIGITAL-MEDIA
30999638.pdf.txt,Training,Property Management Tax Credit Marketing Collections,Not Found,2,2,0,4,DIGITAL-MEDIA
31162167.pdf.txt,Weber Shadwick,Adobe Package,Switzerland,3,2,0,5,DIGITAL-MEDIA
31909493.pdf.txt,Company Name,DIGITAL CLIENT,Client,3,2,0,5,DIGITAL-MEDIA
31929166.pdf.txt,Adobe Creative Suite,Communications Social Media,Not Found,1,2,0,3,DIGITAL-MEDIA
33542483.pdf.txt,Toastmaster,DIGITAL,Name City,3,2,0,5,DIGITAL-MEDIA
33893326.pdf.txt,Calvin Klein,Media Buying and,Milan,3,0,0,3,DIGITAL-MEDIA
34319869.pdf.txt,,DIGITAL ONBOARDING COORDINATOR,Name City,2,2,0,4,DIGITAL-MEDIA
34583750.pdf.txt,Angie,List Developing Professionals Network,,1,2,0,3,DIGITAL-MEDIA
37739183.pdf.txt,Alumnae,Project,Newark,1,2,0,3,DIGITAL-MEDIA
39166680.pdf.txt,Chartio,Digital,Tableau,1,2,0,3,DIGITAL-MEDIA
40311088.pdf.txt,Company Name,Core Qualifications Organization Image Control Public Relation Initiatives Information Dissemination,Pitt County,3,0,0,3,DIGITAL-MEDIA
40883703.pdf.txt,Skill Highlights,CRO,Ad Revenue,2,2,0,4,DIGITAL-MEDIA
42156237.pdf.txt,Power Pivot,Data Mining Data Modeling Statistical Analysis Data Experiments Project Management Process Improvement Highlights Power,Minitab,2,2,0,4,DIGITAL-MEDIA
50219114.pdf.txt,Library,DIGITAL,Name City,3,2,0,5,DIGITAL-MEDIA
56952849.pdf.txt,misc,Highlights Windows,Linux,2,2,0,4,DIGITAL-MEDIA
58915642.pdf.txt,Strength Training,Skills Microsoft Office,Rotterdam,1,0,0,1,DIGITAL-MEDIA
59011090.pdf.txt,Cyfe,Google,United States,3,0,0,3,DIGITAL-MEDIA
62700506.pdf.txt,Biometrics,Skills Strong,UxR,2,2,0,4,DIGITAL-MEDIA
70196518.pdf.txt,Liaison,Customer Service,Name City,3,2,0,5,DIGITAL-MEDIA
73282756.pdf.txt,Draft,DIGITAL INNOVATION,Philadelphia,2,2,0,4,DIGITAL-MEDIA
80679862.pdf.txt,AdWords,DIGITAL MARKETING SPECIALIST,New Relic,3,2,0,5,DIGITAL-MEDIA
81508860.pdf.txt,Volunteer,Marketing and Event,US,3,0,0,3,DIGITAL-MEDIA
82929064.pdf.txt,Detail,DIGITAL,Puerto Rico,2,2,0,4,DIGITAL-MEDIA
90685127.pdf.txt,Customer Retention,DIGITAL MARKETING Summary,Name City,3,0,0,3,DIGITAL-MEDIA
91318828.pdf.txt,Twitter,DIGITAL ADVERTISING,Name City,3,0,0,3,DIGITAL-MEDIA
91539554.pdf.txt,Weather,Severe Local Storms,United States,0,2,0,2,DIGITAL-MEDIA
94492380.pdf.txt,Sirens,Social Media Marketing Company Name,Graceland,3,2,0,5,DIGITAL-MEDIA
10030015.pdf.txt,Career Focus,Triumph Actuation Systems Inc,Not Found,2,0,0,2,ENGINEERING
10219099.pdf.txt,Maintenance Mechanic Technician,Teamwork,Installs,3,2,0,5,ENGINEERING
10624813.pdf.txt,Engineering,Software Executive,US,1,2,0,3,ENGINEERING
10712803.pdf.txt,Skill Highlights,Controls Engineer,Name City,3,2,0,5,ENGINEERING
10985403.pdf.txt,Autodesk Inventor,CAD,Abaqus,3,0,0,3,ENGINEERING
11890896.pdf.txt,Volunteer Math Tutor,Summary Personable,Turkey,0,2,2,4,ENGINEERING
11981094.pdf.txt,Company Name,State,Imagine,1,2,0,3,ENGINEERING
12011623.pdf.txt,Fascinated,QUALITY,Python,1,2,0,3,ENGINEERING
12022566.pdf.txt,Kaizen,Quality,Fractional,1,0,0,1,ENGINEERING
12472574.pdf.txt,Composer,Career Overview,Sentica,3,2,0,5,ENGINEERING
12488356.pdf.txt,Critical Path,Skills Program Management Portfolio Management Process Analysis Solution Design Enterprise,Name City,1,2,0,3,ENGINEERING
12518008.pdf.txt,Solid Works,Professional Summary Experienced,Current City,1,2,0,3,ENGINEERING
12748557.pdf.txt,,Vendor,SCADA,2,2,0,4,ENGINEERING
13149176.pdf.txt,Detail,Qualifications,Server,1,2,0,3,ENGINEERING
13264796.pdf.txt,Software Development,,US,1,2,0,3,ENGINEERING
14049846.pdf.txt,Kaizen Events,KYC,Lean,1,2,0,3,ENGINEERING
14206561.pdf.txt,Generate,Microsoft Office,Name City,1,2,0,3,ENGINEERING
14554542.pdf.txt,Check Out,State,San Francisco,2,2,0,4,ENGINEERING
15139979.pdf.txt,document meter,AP,Hawaii,2,2,0,4,ENGINEERING
15601399.pdf.txt,Plasma Asher,Diffusion Furnace,Scheduling,0,2,0,2,ENGINEERING
15858254.pdf.txt,Switches,Framers,DC,2,2,0,4,ENGINEERING
15941675.pdf.txt,Skill Path,CA,Mountain View,0,0,0,0,ENGINEERING
16803215.pdf.txt,Career Focus,Bellevue College,Nathan,1,2,0,3,ENGINEERING
16911115.pdf.txt,Preventive Maintenance,Microsoft Excel,TCP,2,2,0,4,ENGINEERING
17043822.pdf.txt,DICOM,TJC,West Virginia,2,2,0,4,ENGINEERING
17103000.pdf.txt,Microsoft Visio,Microsoft Project Microsoft Office,the United States,3,2,0,5,ENGINEERING
17108676.pdf.txt,Gantt,EIT,Name City,2,2,0,4,ENGINEERING
17488801.pdf.txt,Not Found,QUALITY,New York,2,2,0,4,ENGINEERING
17926546.pdf.txt,Microsoft Visio Engineering,Skills Electro,CR,3,2,2,7,ENGINEERING
18753367.pdf.txt,Maintenance Support Engineer,Field Engineer,Participates,2,2,0,4,ENGINEERING
19124258.pdf.txt,box builds,Maintain Manufacturing Orders,MRP,1,0,0,1,ENGINEERING
19396040.pdf.txt,Minitab,Lean Manufacturing,Bombay,1,2,0,3,ENGINEERING
19397727.pdf.txt,Solenoid,Electrical,Name City,3,0,0,3,ENGINEERING
19553067.pdf.txt,Mac,Accounting Property Accounting,States,1,2,0,3,ENGINEERING
19612167.pdf.txt,Sky Cap,Current Company Name City,Name City,2,2,0,4,ENGINEERING
20566550.pdf.txt,Not Found,SolidWorks,New Zealand,3,2,0,5,ENGINEERING
20882041.pdf.txt,the Halsey Mill,Highlights Project,Singapore,1,2,0,3,ENGINEERING
20981299.pdf.txt,Minitab,Toyota,Kaizen,1,2,0,3,ENGINEERING
21038022.pdf.txt,Microsoft Visio,FMEA,Tango,3,2,0,5,ENGINEERING
21298336.pdf.txt,Dean,Transportation Engineering,Name City,1,0,0,1,ENGINEERING
21629057.pdf.txt,Detail,Field Service,Name City,0,0,0,0,ENGINEERING
21807224.pdf.txt,Maintained,Skills Microsoft Office,,0,0,0,0,ENGINEERING
21847415.pdf.txt,Visio,Microsoft Excel,US,1,0,0,1,ENGINEERING
22605864.pdf.txt,Avanade,Microsoft,SCOM,1,2,0,3,ENGINEERING
22890839.pdf.txt,Browser Support TECHNOLOGY,Highlights Installing,Linux,1,2,0,3,ENGINEERING
23234047.pdf.txt,Java,Skills PLC,XA,2,2,0,4,ENGINEERING
23438227.pdf.txt,Switch,CAD,Arllington,1,0,0,1,ENGINEERING
23497307.pdf.txt,Oracle,Microsoft AXAX,Marriott,1,2,0,3,ENGINEERING
24322804.pdf.txt,Fanuc Robot,MaintenanceEngineering,C,2,2,0,4,ENGINEERING
24647794.pdf.txt,Matlab,Embedded Hardware Software,US,3,2,0,5,ENGINEERING
25425322.pdf.txt,Managing,Core Qualifications Executive Decision,IA,0,2,0,2,ENGINEERING
